"","Station","Datetime","Depth_m"
"540","DECK",2019-06-05 14:45:00,"0.4"
"541","DECK",2019-06-05 15:00:00,"0.465"
"542","DECK",2019-06-05 15:15:00,"0.526"
"543","DECK",2019-06-05 15:30:00,"0.584"
"544","DECK",2019-06-05 15:45:00,"0.635"
"545","DECK",2019-06-05 16:00:00,"0.68"
"546","DECK",2019-06-05 16:15:00,"0.721"
"547","DECK",2019-06-05 16:30:00,"0.764"
"548","DECK",2019-06-05 16:45:00,"0.805"
"549","DECK",2019-06-05 17:00:00,"0.843"
"550","DECK",2019-06-05 17:15:00,"0.878"
"551","DECK",2019-06-05 17:30:00,"0.91"
"552","DECK",2019-06-05 17:45:00,"0.932"
"553","DECK",2019-06-05 18:00:00,"0.952"
"554","DECK",2019-06-05 18:15:00,"0.969"
"555","DECK",2019-06-05 18:30:00,"0.982"
"556","DECK",2019-06-05 18:45:00,"0.994"
"557","DECK",2019-06-05 19:00:00,"1.001"
"558","DECK",2019-06-05 19:15:00,"1.002"
"559","DECK",2019-06-05 19:30:00,"1.001"
"560","DECK",2019-06-05 19:45:00,"0.993"
"561","DECK",2019-06-05 20:00:00,"0.979"
"562","DECK",2019-06-05 20:15:00,"0.963"
"563","DECK",2019-06-05 20:30:00,"0.937"
"564","DECK",2019-06-05 20:45:00,"0.91"
"565","DECK",2019-06-05 21:00:00,"0.883"
"566","DECK",2019-06-05 21:15:00,"0.854"
"567","DECK",2019-06-05 21:30:00,"0.825"
"568","DECK",2019-06-05 21:45:00,"0.801"
"569","DECK",2019-06-05 22:00:00,"0.778"
"570","DECK",2019-06-05 22:15:00,"0.759"
"571","DECK",2019-06-05 22:30:00,"0.74"
"572","DECK",2019-06-05 22:45:00,"0.72"
"573","DECK",2019-06-05 23:00:00,"0.708"
"574","DECK",2019-06-05 23:15:00,"0.692"
"575","DECK",2019-06-05 23:30:00,"0.685"
"576","DECK",2019-06-05 23:45:00,"0.682"
"577","DECK",2019-06-06,"0.686"
"578","DECK",2019-06-06 00:15:00,"0.695"
"579","DECK",2019-06-06 00:30:00,"0.716"
"580","DECK",2019-06-06 00:45:00,"0.741"
"581","DECK",2019-06-06 01:00:00,"0.772"
"582","DECK",2019-06-06 01:15:00,"0.813"
"583","DECK",2019-06-06 01:30:00,"0.861"
"584","DECK",2019-06-06 01:45:00,"0.905"
"585","DECK",2019-06-06 02:00:00,"0.948"
"586","DECK",2019-06-06 02:15:00,"0.989"
"587","DECK",2019-06-06 02:30:00,"1.038"
"588","DECK",2019-06-06 02:45:00,"1.078"
"589","DECK",2019-06-06 03:00:00,"1.116"
"590","DECK",2019-06-06 03:15:00,"1.153"
"591","DECK",2019-06-06 03:30:00,"1.186"
"592","DECK",2019-06-06 03:45:00,"1.221"
"593","DECK",2019-06-06 04:00:00,"1.246"
"594","DECK",2019-06-06 04:15:00,"1.275"
"595","DECK",2019-06-06 04:30:00,"1.297"
"596","DECK",2019-06-06 04:45:00,"1.317"
"597","DECK",2019-06-06 05:00:00,"1.333"
"598","DECK",2019-06-06 05:15:00,"1.344"
"599","DECK",2019-06-06 05:30:00,"1.338"
"600","DECK",2019-06-06 05:45:00,"1.348"
"601","DECK",2019-06-06 06:00:00,"1.336"
"602","DECK",2019-06-06 06:15:00,"1.317"
"603","DECK",2019-06-06 06:30:00,"1.286"
"604","DECK",2019-06-06 06:45:00,"1.256"
"605","DECK",2019-06-06 07:00:00,"1.214"
"606","DECK",2019-06-06 07:15:00,"1.169"
"607","DECK",2019-06-06 07:30:00,"1.123"
"608","DECK",2019-06-06 07:45:00,"1.086"
"609","DECK",2019-06-06 08:00:00,"1.057"
"610","DECK",2019-06-06 08:15:00,"1.022"
"611","DECK",2019-06-06 08:30:00,"0.991"
"612","DECK",2019-06-06 08:45:00,"0.955"
"613","DECK",2019-06-06 09:00:00,"0.919"
"614","DECK",2019-06-06 09:15:00,"0.883"
"615","DECK",2019-06-06 09:30:00,"0.846"
"616","DECK",2019-06-06 09:45:00,"0.811"
"617","DECK",2019-06-06 10:00:00,"0.777"
"618","DECK",2019-06-06 10:15:00,"0.739"
"619","DECK",2019-06-06 10:30:00,"0.701"
"620","DECK",2019-06-06 10:45:00,"0.664"
"621","DECK",2019-06-06 11:00:00,"0.634"
"622","DECK",2019-06-06 11:15:00,"0.515"
"623","DECK",2019-06-06 11:30:00,"0.417"
"624","DECK",2019-06-06 11:45:00,"0.358"
"625","DECK",2019-06-06 12:00:00,"0.36"
"626","DECK",2019-06-06 12:15:00,"0.337"
"627","DECK",2019-06-06 12:30:00,"0.283"
"628","DECK",2019-06-06 12:45:00,"0.289"
"629","DECK",2019-06-06 13:00:00,"0.355"
"630","DECK",2019-06-06 13:15:00,"0.362"
"631","DECK",2019-06-06 13:30:00,"0.389"
"632","DECK",2019-06-06 13:45:00,"0.379"
"633","DECK",2019-06-06 14:00:00,"0.368"
"634","DECK",2019-06-06 14:15:00,"0.358"
"635","DECK",2019-06-06 14:30:00,"0.357"
"636","DECK",2019-06-06 14:45:00,"0.357"
"637","DECK",2019-06-06 15:00:00,"0.368"
"638","DECK",2019-06-06 15:15:00,"0.394"
"639","DECK",2019-06-06 15:30:00,"0.448"
"640","DECK",2019-06-06 15:45:00,"0.511"
"641","DECK",2019-06-06 16:00:00,"0.569"
"642","DECK",2019-06-06 16:15:00,"0.631"
"643","DECK",2019-06-06 16:30:00,"0.685"
"644","DECK",2019-06-06 16:45:00,"0.73"
"645","DECK",2019-06-06 17:00:00,"0.777"
"646","DECK",2019-06-06 17:15:00,"0.824"
"647","DECK",2019-06-06 17:30:00,"0.86"
"648","DECK",2019-06-06 17:45:00,"0.898"
"649","DECK",2019-06-06 18:00:00,"0.932"
"650","DECK",2019-06-06 18:15:00,"0.963"
"651","DECK",2019-06-06 18:30:00,"0.986"
"652","DECK",2019-06-06 18:45:00,"1.007"
"653","DECK",2019-06-06 19:00:00,"1.027"
"654","DECK",2019-06-06 19:15:00,"1.042"
"655","DECK",2019-06-06 19:30:00,"1.051"
"656","DECK",2019-06-06 19:45:00,"1.058"
"657","DECK",2019-06-06 20:00:00,"1.06"
"658","DECK",2019-06-06 20:15:00,"1.062"
"659","DECK",2019-06-06 20:30:00,"1.053"
"660","DECK",2019-06-06 20:45:00,"1.042"
"661","DECK",2019-06-06 21:00:00,"1.022"
"662","DECK",2019-06-06 21:15:00,"0.998"
"663","DECK",2019-06-06 21:30:00,"0.969"
"664","DECK",2019-06-06 21:45:00,"0.939"
"665","DECK",2019-06-06 22:00:00,"0.909"
"666","DECK",2019-06-06 22:15:00,"0.874"
"667","DECK",2019-06-06 22:30:00,"0.85"
"668","DECK",2019-06-06 22:45:00,"0.828"
"669","DECK",2019-06-06 23:00:00,"0.808"
"670","DECK",2019-06-06 23:15:00,"0.786"
"671","DECK",2019-06-06 23:30:00,"0.772"
"672","DECK",2019-06-06 23:45:00,"0.745"
"673","DECK",2019-06-07,"0.719"
"674","DECK",2019-06-07 00:15:00,"0.711"
"675","DECK",2019-06-07 00:30:00,"0.695"
"676","DECK",2019-06-07 00:45:00,"0.694"
"677","DECK",2019-06-07 01:00:00,"0.703"
"678","DECK",2019-06-07 01:15:00,"0.71"
"679","DECK",2019-06-07 01:30:00,"0.722"
"680","DECK",2019-06-07 01:45:00,"0.734"
"681","DECK",2019-06-07 02:00:00,"0.76"
"682","DECK",2019-06-07 02:15:00,"0.802"
"683","DECK",2019-06-07 02:30:00,"0.851"
"684","DECK",2019-06-07 02:45:00,"0.892"
"685","DECK",2019-06-07 03:00:00,"0.946"
"686","DECK",2019-06-07 03:15:00,"0.987"
"687","DECK",2019-06-07 03:30:00,"1.024"
"688","DECK",2019-06-07 03:45:00,"1.066"
"689","DECK",2019-06-07 04:00:00,"1.098"
"690","DECK",2019-06-07 04:15:00,"1.134"
"691","DECK",2019-06-07 04:30:00,"1.166"
"692","DECK",2019-06-07 04:45:00,"1.194"
"693","DECK",2019-06-07 05:00:00,"1.219"
"694","DECK",2019-06-07 05:15:00,"1.244"
"695","DECK",2019-06-07 05:30:00,"1.261"
"696","DECK",2019-06-07 05:45:00,"1.279"
"697","DECK",2019-06-07 06:00:00,"1.287"
"698","DECK",2019-06-07 06:15:00,"1.291"
"699","DECK",2019-06-07 06:30:00,"1.291"
"700","DECK",2019-06-07 06:45:00,"1.282"
"701","DECK",2019-06-07 07:00:00,"1.267"
"702","DECK",2019-06-07 07:15:00,"1.24"
"703","DECK",2019-06-07 07:30:00,"1.205"
"704","DECK",2019-06-07 07:45:00,"1.163"
"705","DECK",2019-06-07 08:00:00,"1.111"
"706","DECK",2019-06-07 08:15:00,"1.072"
"707","DECK",2019-06-07 08:30:00,"1.033"
"708","DECK",2019-06-07 08:45:00,"0.999"
"709","DECK",2019-06-07 09:00:00,"0.962"
"710","DECK",2019-06-07 09:15:00,"0.926"
"711","DECK",2019-06-07 09:30:00,"0.888"
"712","DECK",2019-06-07 09:45:00,"0.848"
"713","DECK",2019-06-07 10:00:00,"0.807"
"714","DECK",2019-06-07 10:15:00,"0.767"
"715","DECK",2019-06-07 10:30:00,"0.726"
"716","DECK",2019-06-07 10:45:00,"0.682"
"717","DECK",2019-06-07 11:00:00,"0.646"
"718","DECK",2019-06-07 11:15:00,"0.604"
"719","DECK",2019-06-07 11:30:00,"0.559"
"720","DECK",2019-06-07 11:45:00,"0.522"
"721","DECK",2019-06-07 12:00:00,"0.485"
"722","DECK",2019-06-07 12:15:00,"0.453"
"723","DECK",2019-06-07 12:30:00,"0.425"
"724","DECK",2019-06-07 12:45:00,"0.394"
"725","DECK",2019-06-07 13:00:00,"0.375"
"726","DECK",2019-06-07 13:15:00,"0.354"
"727","DECK",2019-06-07 13:30:00,"0.342"
"728","DECK",2019-06-07 13:45:00,"0.335"
"729","DECK",2019-06-07 14:00:00,"0.315"
"730","DECK",2019-06-07 14:15:00,"0.3"
"731","DECK",2019-06-07 14:30:00,"0.293"
"732","DECK",2019-06-07 14:45:00,"0.285"
"733","DECK",2019-06-07 15:00:00,"0.273"
"734","DECK",2019-06-07 15:15:00,"0.266"
"735","DECK",2019-06-07 15:30:00,"0.258"
"736","DECK",2019-06-07 15:45:00,"0.261"
"737","DECK",2019-06-07 16:00:00,"0.274"
"738","DECK",2019-06-07 16:15:00,"0.307"
"739","DECK",2019-06-07 16:30:00,"0.369"
"740","DECK",2019-06-07 16:45:00,"0.438"
"741","DECK",2019-06-07 17:00:00,"0.5"
"742","DECK",2019-06-07 17:15:00,"0.565"
"743","DECK",2019-06-07 17:30:00,"0.612"
"744","DECK",2019-06-07 17:45:00,"0.659"
"745","DECK",2019-06-07 18:00:00,"0.704"
"746","DECK",2019-06-07 18:15:00,"0.746"
"747","DECK",2019-06-07 18:30:00,"0.792"
"748","DECK",2019-06-07 18:45:00,"0.83"
"749","DECK",2019-06-07 19:00:00,"0.863"
"750","DECK",2019-06-07 19:15:00,"0.892"
"751","DECK",2019-06-07 19:30:00,"0.925"
"752","DECK",2019-06-07 19:45:00,"0.943"
"753","DECK",2019-06-07 20:00:00,"0.959"
"754","DECK",2019-06-07 20:15:00,"0.975"
"755","DECK",2019-06-07 20:30:00,"0.945"
"756","DECK",2019-06-07 20:45:00,"0.993"
"757","DECK",2019-06-07 21:00:00,"0.996"
"758","DECK",2019-06-07 21:15:00,"0.993"
"759","DECK",2019-06-07 21:30:00,"0.991"
"760","DECK",2019-06-07 21:45:00,"0.97"
"761","DECK",2019-06-07 22:00:00,"0.957"
"762","DECK",2019-06-07 22:15:00,"0.931"
"763","DECK",2019-06-07 22:30:00,"0.901"
"764","DECK",2019-06-07 22:45:00,"0.874"
"765","DECK",2019-06-07 23:00:00,"0.837"
"766","DECK",2019-06-07 23:15:00,"0.801"
"767","DECK",2019-06-07 23:30:00,"0.771"
"768","DECK",2019-06-07 23:45:00,"0.739"
"769","DECK",2019-06-08,"0.716"
"770","DECK",2019-06-08 00:15:00,"0.692"
"771","DECK",2019-06-08 00:30:00,"0.672"
"772","DECK",2019-06-08 00:45:00,"0.655"
"773","DECK",2019-06-08 01:00:00,"0.637"
"774","DECK",2019-06-08 01:15:00,"0.624"
"775","DECK",2019-06-08 01:30:00,"0.611"
"776","DECK",2019-06-08 01:45:00,"0.604"
"777","DECK",2019-06-08 02:00:00,"0.61"
"778","DECK",2019-06-08 02:15:00,"0.614"
"779","DECK",2019-06-08 02:30:00,"0.623"
"780","DECK",2019-06-08 02:45:00,"0.635"
"781","DECK",2019-06-08 03:00:00,"0.652"
"782","DECK",2019-06-08 03:15:00,"0.678"
"783","DECK",2019-06-08 03:30:00,"0.708"
"784","DECK",2019-06-08 03:45:00,"0.744"
"785","DECK",2019-06-08 04:00:00,"0.789"
"786","DECK",2019-06-08 04:15:00,"0.828"
"787","DECK",2019-06-08 04:30:00,"0.875"
"788","DECK",2019-06-08 04:45:00,"0.911"
"789","DECK",2019-06-08 05:00:00,"0.949"
"790","DECK",2019-06-08 05:15:00,"0.985"
"791","DECK",2019-06-08 05:30:00,"1.014"
"792","DECK",2019-06-08 05:45:00,"1.038"
"793","DECK",2019-06-08 06:00:00,"1.06"
"794","DECK",2019-06-08 06:15:00,"1.082"
"795","DECK",2019-06-08 06:30:00,"1.097"
"796","DECK",2019-06-08 06:45:00,"1.112"
"797","DECK",2019-06-08 07:00:00,"1.119"
"798","DECK",2019-06-08 07:15:00,"1.119"
"799","DECK",2019-06-08 07:30:00,"1.117"
"800","DECK",2019-06-08 07:45:00,"1.106"
"801","DECK",2019-06-08 08:00:00,"1.092"
"802","DECK",2019-06-08 08:15:00,"1.062"
"803","DECK",2019-06-08 08:30:00,"1.028"
"804","DECK",2019-06-08 08:45:00,"0.979"
"805","DECK",2019-06-08 09:00:00,"0.933"
"806","DECK",2019-06-08 09:15:00,"0.89"
"807","DECK",2019-06-08 09:30:00,"0.849"
"808","DECK",2019-06-08 09:45:00,"0.806"
"809","DECK",2019-06-08 10:00:00,"0.765"
"810","DECK",2019-06-08 10:15:00,"0.721"
"811","DECK",2019-06-08 10:30:00,"0.674"
"812","DECK",2019-06-08 10:45:00,"0.63"
"813","DECK",2019-06-08 11:00:00,"0.579"
"814","DECK",2019-06-08 11:15:00,"0.533"
"815","DECK",2019-06-08 11:30:00,"0.485"
"816","DECK",2019-06-08 11:45:00,"0.441"
"817","DECK",2019-06-08 12:00:00,"0.396"
"818","DECK",2019-06-08 12:15:00,"0.344"
"819","DECK",2019-06-08 12:30:00,"0.304"
"820","DECK",2019-06-08 12:45:00,"0.265"
"821","DECK",2019-06-08 13:00:00,"0.234"
"822","DECK",2019-06-08 13:15:00,"0.203"
"823","DECK",2019-06-08 13:30:00,"0.174"
"824","DECK",2019-06-08 13:45:00,"0.154"
"825","DECK",2019-06-08 14:00:00,"0.139"
"826","DECK",2019-06-08 14:15:00,"0.125"
"827","DECK",2019-06-08 14:30:00,"0.115"
"828","DECK",2019-06-08 14:45:00,"0.105"
"829","DECK",2019-06-08 15:00:00,"0.1"
"830","DECK",2019-06-08 15:15:00,"0.095"
"831","DECK",2019-06-08 15:30:00,"0.083"
"832","DECK",2019-06-08 15:45:00,"0.082"
"833","DECK",2019-06-08 16:00:00,"0.077"
"834","DECK",2019-06-08 16:15:00,"0.072"
"835","DECK",2019-06-08 16:30:00,"0.081"
"836","DECK",2019-06-08 16:45:00,"0.096"
"837","DECK",2019-06-08 17:00:00,"0.145"
"838","DECK",2019-06-08 17:15:00,"0.206"
"839","DECK",2019-06-08 17:30:00,"0.291"
"840","DECK",2019-06-08 17:45:00,"0.364"
"841","DECK",2019-06-08 18:00:00,"0.428"
"842","DECK",2019-06-08 18:15:00,"0.488"
"843","DECK",2019-06-08 18:30:00,"0.54"
"844","DECK",2019-06-08 18:45:00,"0.598"
"845","DECK",2019-06-08 19:00:00,"0.647"
"846","DECK",2019-06-08 19:15:00,"0.699"
"847","DECK",2019-06-08 19:30:00,"0.744"
"848","DECK",2019-06-08 19:45:00,"0.788"
"849","DECK",2019-06-08 20:00:00,"0.825"
"850","DECK",2019-06-08 20:15:00,"0.856"
"851","DECK",2019-06-08 20:30:00,"0.884"
"852","DECK",2019-06-08 20:45:00,"0.908"
"853","DECK",2019-06-08 21:00:00,"0.929"
"854","DECK",2019-06-08 21:15:00,"0.947"
"855","DECK",2019-06-08 21:30:00,"0.961"
"856","DECK",2019-06-08 21:45:00,"0.971"
"857","DECK",2019-06-08 22:00:00,"0.972"
"858","DECK",2019-06-08 22:15:00,"0.972"
"859","DECK",2019-06-08 22:30:00,"0.958"
"860","DECK",2019-06-08 22:45:00,"0.945"
"861","DECK",2019-06-08 23:00:00,"0.922"
"862","DECK",2019-06-08 23:15:00,"0.894"
"863","DECK",2019-06-08 23:30:00,"0.861"
"864","DECK",2019-06-08 23:45:00,"0.825"
"865","DECK",2019-06-09,"0.785"
"866","DECK",2019-06-09 00:15:00,"0.748"
"867","DECK",2019-06-09 00:30:00,"0.711"
"868","DECK",2019-06-09 00:45:00,"0.677"
"869","DECK",2019-06-09 01:00:00,"0.652"
"870","DECK",2019-06-09 01:15:00,"0.626"
"871","DECK",2019-06-09 01:30:00,"0.606"
"872","DECK",2019-06-09 01:45:00,"0.584"
"873","DECK",2019-06-09 02:00:00,"0.563"
"874","DECK",2019-06-09 02:15:00,"0.545"
"875","DECK",2019-06-09 02:30:00,"0.532"
"876","DECK",2019-06-09 02:45:00,"0.521"
"877","DECK",2019-06-09 03:00:00,"0.514"
"878","DECK",2019-06-09 03:15:00,"0.512"
"879","DECK",2019-06-09 03:30:00,"0.512"
"880","DECK",2019-06-09 03:45:00,"0.515"
"881","DECK",2019-06-09 04:00:00,"0.53"
"882","DECK",2019-06-09 04:15:00,"0.549"
"883","DECK",2019-06-09 04:30:00,"0.578"
"884","DECK",2019-06-09 04:45:00,"0.616"
"885","DECK",2019-06-09 05:00:00,"0.656"
"886","DECK",2019-06-09 05:15:00,"0.703"
"887","DECK",2019-06-09 05:30:00,"0.747"
"888","DECK",2019-06-09 05:45:00,"0.789"
"889","DECK",2019-06-09 06:00:00,"0.825"
"890","DECK",2019-06-09 06:15:00,"0.861"
"891","DECK",2019-06-09 06:30:00,"0.896"
"892","DECK",2019-06-09 06:45:00,"0.927"
"893","DECK",2019-06-09 07:00:00,"0.957"
"894","DECK",2019-06-09 07:15:00,"0.981"
"895","DECK",2019-06-09 07:30:00,"0.998"
"896","DECK",2019-06-09 07:45:00,"1.014"
"897","DECK",2019-06-09 08:00:00,"1.025"
"898","DECK",2019-06-09 08:15:00,"1.027"
"899","DECK",2019-06-09 08:30:00,"1.032"
"900","DECK",2019-06-09 08:45:00,"1.023"
"901","DECK",2019-06-09 09:00:00,"1.008"
"902","DECK",2019-06-09 09:15:00,"0.989"
"903","DECK",2019-06-09 09:30:00,"0.954"
"904","DECK",2019-06-09 09:45:00,"0.914"
"905","DECK",2019-06-09 10:00:00,"0.839"
"906","DECK",2019-06-09 10:15:00,"0.807"
"907","DECK",2019-06-09 10:30:00,"0.768"
"908","DECK",2019-06-09 10:45:00,"0.724"
"909","DECK",2019-06-09 11:00:00,"0.683"
"910","DECK",2019-06-09 11:15:00,"0.642"
"911","DECK",2019-06-09 11:30:00,"0.599"
"912","DECK",2019-06-09 11:45:00,"0.556"
"913","DECK",2019-06-09 12:00:00,"0.509"
"914","DECK",2019-06-09 12:15:00,"0.461"
"915","DECK",2019-06-09 12:30:00,"0.413"
"916","DECK",2019-06-09 12:45:00,"0.368"
"917","DECK",2019-06-09 13:00:00,"0.32"
"918","DECK",2019-06-09 13:15:00,"0.275"
"919","DECK",2019-06-09 13:30:00,"0.233"
"920","DECK",2019-06-09 13:45:00,"0.192"
"921","DECK",2019-06-09 14:00:00,"0.156"
"922","DECK",2019-06-09 14:15:00,"0.122"
"923","DECK",2019-06-09 14:30:00,"0.092"
"924","DECK",2019-06-09 14:45:00,"0.069"
"925","DECK",2019-06-09 15:00:00,"0.051"
"926","DECK",2019-06-09 15:15:00,"0.045"
"927","DECK",2019-06-09 15:30:00,"0.044"
"928","DECK",2019-06-09 15:45:00,"0.044"
"929","DECK",2019-06-09 16:00:00,"0.044"
"930","DECK",2019-06-09 16:15:00,"0.044"
"931","DECK",2019-06-09 16:30:00,"0.043"
"932","DECK",2019-06-09 16:45:00,"0.038"
"933","DECK",2019-06-09 17:00:00,"0.037"
"934","DECK",2019-06-09 17:15:00,"0.035"
"935","DECK",2019-06-09 17:30:00,"0.041"
"936","DECK",2019-06-09 17:45:00,"0.104"
"937","DECK",2019-06-09 18:00:00,"0.186"
"938","DECK",2019-06-09 18:15:00,"0.267"
"939","DECK",2019-06-09 18:30:00,"0.345"
"940","DECK",2019-06-09 18:45:00,"0.414"
"941","DECK",2019-06-09 19:00:00,"0.48"
"942","DECK",2019-06-09 19:15:00,"0.544"
"943","DECK",2019-06-09 19:30:00,"0.607"
"944","DECK",2019-06-09 19:45:00,"0.665"
"945","DECK",2019-06-09 20:00:00,"0.723"
"946","DECK",2019-06-09 20:15:00,"0.771"
"947","DECK",2019-06-09 20:30:00,"0.815"
"948","DECK",2019-06-09 20:45:00,"0.855"
"949","DECK",2019-06-09 21:00:00,"0.893"
"950","DECK",2019-06-09 21:15:00,"0.923"
"951","DECK",2019-06-09 21:30:00,"0.953"
"952","DECK",2019-06-09 21:45:00,"0.978"
"953","DECK",2019-06-09 22:00:00,"1.002"
"954","DECK",2019-06-09 22:15:00,"1.016"
"955","DECK",2019-06-09 22:30:00,"1.026"
"956","DECK",2019-06-09 22:45:00,"1.033"
"957","DECK",2019-06-09 23:00:00,"1.033"
"958","DECK",2019-06-09 23:15:00,"1.027"
"959","DECK",2019-06-09 23:30:00,"1.012"
"960","DECK",2019-06-09 23:45:00,"0.991"
"961","DECK",2019-06-10,"0.963"
"962","DECK",2019-06-10 00:15:00,"0.93"
"963","DECK",2019-06-10 00:30:00,"0.889"
"964","DECK",2019-06-10 00:45:00,"0.847"
"965","DECK",2019-06-10 01:00:00,"0.805"
"966","DECK",2019-06-10 01:15:00,"0.766"
"967","DECK",2019-06-10 01:30:00,"0.725"
"968","DECK",2019-06-10 01:45:00,"0.69"
"969","DECK",2019-06-10 02:00:00,"0.659"
"970","DECK",2019-06-10 02:15:00,"0.629"
"971","DECK",2019-06-10 02:30:00,"0.598"
"972","DECK",2019-06-10 02:45:00,"0.567"
"973","DECK",2019-06-10 03:00:00,"0.538"
"974","DECK",2019-06-10 03:15:00,"0.513"
"975","DECK",2019-06-10 03:30:00,"0.488"
"976","DECK",2019-06-10 03:45:00,"0.469"
"977","DECK",2019-06-10 04:00:00,"0.452"
"978","DECK",2019-06-10 04:15:00,"0.44"
"979","DECK",2019-06-10 04:30:00,"0.429"
"980","DECK",2019-06-10 04:45:00,"0.428"
"981","DECK",2019-06-10 05:00:00,"0.429"
"982","DECK",2019-06-10 05:15:00,"0.441"
"983","DECK",2019-06-10 05:30:00,"0.457"
"984","DECK",2019-06-10 05:45:00,"0.477"
"985","DECK",2019-06-10 06:00:00,"0.514"
"986","DECK",2019-06-10 06:15:00,"0.553"
"987","DECK",2019-06-10 06:30:00,"0.597"
"988","DECK",2019-06-10 06:45:00,"0.643"
"989","DECK",2019-06-10 07:00:00,"0.693"
"990","DECK",2019-06-10 07:15:00,"0.734"
"991","DECK",2019-06-10 07:30:00,"0.771"
"992","DECK",2019-06-10 07:45:00,"0.802"
"993","DECK",2019-06-10 08:00:00,"0.832"
"994","DECK",2019-06-10 08:15:00,"0.859"
"995","DECK",2019-06-10 08:30:00,"0.887"
"996","DECK",2019-06-10 08:45:00,"0.905"
"997","DECK",2019-06-10 09:00:00,"0.925"
"998","DECK",2019-06-10 09:15:00,"0.935"
"999","DECK",2019-06-10 09:30:00,"0.94"
"1000","DECK",2019-06-10 09:45:00,"0.935"
"1001","DECK",2019-06-10 10:00:00,"0.926"
"1002","DECK",2019-06-10 10:15:00,"0.911"
"1003","DECK",2019-06-10 10:30:00,"0.886"
"1004","DECK",2019-06-10 10:45:00,"0.858"
"1005","DECK",2019-06-10 11:00:00,"0.823"
"1006","DECK",2019-06-10 11:15:00,"0.783"
"1007","DECK",2019-06-10 11:30:00,"0.742"
"1008","DECK",2019-06-10 11:45:00,"0.7"
"1009","DECK",2019-06-10 12:00:00,"0.66"
"1010","DECK",2019-06-10 12:15:00,"0.621"
"1011","DECK",2019-06-10 12:30:00,"0.579"
"1012","DECK",2019-06-10 12:45:00,"0.539"
"1013","DECK",2019-06-10 13:00:00,"0.495"
"1014","DECK",2019-06-10 13:15:00,"0.451"
"1015","DECK",2019-06-10 13:30:00,"0.406"
"1016","DECK",2019-06-10 13:45:00,"0.359"
"1017","DECK",2019-06-10 14:00:00,"0.315"
"1018","DECK",2019-06-10 14:15:00,"0.268"
"1019","DECK",2019-06-10 14:30:00,"0.226"
"1020","DECK",2019-06-10 14:45:00,"0.188"
"1021","DECK",2019-06-10 15:00:00,"0.146"
"1022","DECK",2019-06-10 15:15:00,"0.109"
"1023","DECK",2019-06-10 15:30:00,"0.077"
"1024","DECK",2019-06-10 15:45:00,"0.051"
"1025","DECK",2019-06-10 16:00:00,"0.037"
"1026","DECK",2019-06-10 16:15:00,"0.037"
"1027","DECK",2019-06-10 16:30:00,"0.038"
"1028","DECK",2019-06-10 16:45:00,"0.029"
"1029","DECK",2019-06-10 17:00:00,"0.027"
"1030","DECK",2019-06-10 17:15:00,"0.031"
"1031","DECK",2019-06-10 17:30:00,"0.031"
"1032","DECK",2019-06-10 17:45:00,"0.026"
"1033","DECK",2019-06-10 18:00:00,"0.023"
"1034","DECK",2019-06-10 18:15:00,"0.075"
"1035","DECK",2019-06-10 18:30:00,"0.149"
"1036","DECK",2019-06-10 18:45:00,"0.231"
"1037","DECK",2019-06-10 19:00:00,"0.318"
"1038","DECK",2019-06-10 19:15:00,"0.397"
"1039","DECK",2019-06-10 19:30:00,"0.468"
"1040","DECK",2019-06-10 19:45:00,"0.534"
"1041","DECK",2019-06-10 20:00:00,"0.598"
"1042","DECK",2019-06-10 20:15:00,"0.661"
"1043","DECK",2019-06-10 20:30:00,"0.72"
"1044","DECK",2019-06-10 20:45:00,"0.778"
"1045","DECK",2019-06-10 21:00:00,"0.828"
"1046","DECK",2019-06-10 21:15:00,"0.878"
"1047","DECK",2019-06-10 21:30:00,"0.921"
"1048","DECK",2019-06-10 21:45:00,"0.959"
"1049","DECK",2019-06-10 22:00:00,"0.994"
"1050","DECK",2019-06-10 22:15:00,"1.024"
"1051","DECK",2019-06-10 22:30:00,"1.049"
"1052","DECK",2019-06-10 22:45:00,"1.068"
"1053","DECK",2019-06-10 23:00:00,"1.083"
"1054","DECK",2019-06-10 23:15:00,"1.096"
"1055","DECK",2019-06-10 23:30:00,"1.098"
"1056","DECK",2019-06-10 23:45:00,"1.099"
"1057","DECK",2019-06-11,"1.094"
"1058","DECK",2019-06-11 00:15:00,"1.084"
"1059","DECK",2019-06-11 00:30:00,"1.059"
"1060","DECK",2019-06-11 00:45:00,"1.033"
"1061","DECK",2019-06-11 01:00:00,"0.999"
"1062","DECK",2019-06-11 01:15:00,"0.957"
"1063","DECK",2019-06-11 01:30:00,"0.907"
"1064","DECK",2019-06-11 01:45:00,"0.862"
"1065","DECK",2019-06-11 02:00:00,"0.82"
"1066","DECK",2019-06-11 02:15:00,"0.781"
"1067","DECK",2019-06-11 02:30:00,"0.742"
"1068","DECK",2019-06-11 02:45:00,"0.704"
"1069","DECK",2019-06-11 03:00:00,"0.665"
"1070","DECK",2019-06-11 03:15:00,"0.627"
"1071","DECK",2019-06-11 03:30:00,"0.588"
"1072","DECK",2019-06-11 03:45:00,"0.553"
"1073","DECK",2019-06-11 04:00:00,"0.52"
"1074","DECK",2019-06-11 04:15:00,"0.482"
"1075","DECK",2019-06-11 04:30:00,"0.453"
