Date,Time,Site,Chl,Depth,fDOM,DOsat,DOconc,Sal,SPC,PC,Turb,TempC
3/19/2020,5:15:00,Decker Breach,0.49,0.734,10.32,64.1,6.96,0.13,266.6,0.6,13.11,11.678
3/19/2020,5:30:00,Decker Breach,0.47,0.709,10.96,62.7,6.84,0.13,266.6,0.63,15.37,11.431
3/19/2020,5:45:00,Decker Breach,0.51,0.693,11.09,61.3,6.71,0.13,266.6,0.66,16.06,11.256
3/19/2020,6:00:00,Decker Breach,0.44,0.685,11.54,60,6.6,0.13,266.6,0.63,13.9,11.087
3/19/2020,6:15:00,Decker Breach,0.46,0.683,12.34,59.3,6.56,0.13,266.7,0.64,13.48,10.869
3/19/2020,6:30:00,Decker Breach,0.46,0.69,12.61,58.6,6.5,0.13,266.9,0.63,15.1,10.687
3/19/2020,6:45:00,Decker Breach,0.46,0.708,13.08,58.2,6.48,0.13,267.2,0.63,15.48,10.522
3/19/2020,7:00:00,Decker Breach,0.5,0.735,13.22,58,6.48,0.13,267.6,0.65,23.09,10.373
3/19/2020,7:15:00,Decker Breach,0.47,0.766,13.38,57.8,6.48,0.13,268,0.68,20.72,10.258
3/19/2020,7:30:00,Decker Breach,0.46,0.807,13.91,58,6.51,0.13,267.8,0.66,19.96,10.191
3/19/2020,7:45:00,Decker Breach,0.44,0.859,14.1,58.2,6.55,0.13,268.5,0.65,18.32,10.15
3/19/2020,8:00:00,Decker Breach,0.43,0.912,14.11,58.6,6.57,0.13,268.3,0.65,15.85,10.244
3/19/2020,8:15:00,Decker Breach,0.45,0.96,13.74,57.9,6.48,0.13,268.1,0.64,16.5,10.302
3/19/2020,8:30:00,Decker Breach,0.46,1.008,13.24,58.8,6.56,0.13,268,0.65,15.08,10.499
3/19/2020,8:45:00,Decker Breach,0.43,1.053,11.65,63.4,6.93,0.13,266.4,0.62,11.66,11.298
3/19/2020,9:00:00,Decker Breach,0.44,1.092,11.29,69.6,7.54,0.13,265.3,0.57,11.06,11.755
3/19/2020,9:15:00,Decker Breach,0.44,1.131,12.17,73.6,8.01,0.13,266.2,0.56,10.58,11.521
3/19/2020,9:30:00,Decker Breach,0.41,1.171,10.98,75.1,8.16,0.13,264.1,0.56,9.85,11.687
3/19/2020,9:45:00,Decker Breach,0.41,1.215,8.22,92,9.58,0.12,252.8,0.54,5.97,13.503
3/19/2020,10:00:00,Decker Breach,0.34,1.254,7.7,95.8,9.91,0.12,248.9,0.73,6.2,13.795
3/19/2020,10:15:00,Decker Breach,0.38,1.293,7.57,100.4,10.33,0.12,246.6,0.47,4.82,14.011
3/19/2020,10:30:00,Decker Breach,0.37,1.326,7.45,103.2,10.59,0.12,246.3,0.45,4.63,14.155
3/19/2020,10:45:00,Decker Breach,0.43,1.355,7.29,105.5,10.8,0.12,247.1,0.47,4.32,14.275
3/19/2020,11:00:00,Decker Breach,0.34,1.376,7.17,108.1,11.04,0.12,248.7,0.46,4.43,14.362
3/19/2020,11:15:00,Decker Breach,0.43,1.393,7.17,109.9,11.22,0.12,250.3,0.46,4.45,14.411
3/19/2020,11:30:00,Decker Breach,0.53,1.404,7.32,113.8,11.59,0.12,251.4,0.47,4.75,14.504
3/19/2020,11:45:00,Decker Breach,0.43,1.41,7.3,115.8,11.78,0.12,252.7,0.47,4.36,14.542
3/19/2020,12:00:00,Decker Breach,0.97,1.412,7.35,117.2,11.92,0.12,252.9,0.52,4.32,14.582
3/19/2020,12:15:00,Decker Breach,0.43,1.404,7.33,121.6,12.33,0.12,252.7,0.89,4.31,14.719
3/19/2020,12:30:00,Decker Breach,0.35,1.384,7.52,125.7,12.75,0.12,253.1,0.54,4.27,14.718
3/19/2020,12:45:00,Decker Breach,0.6,1.361,7.59,129.9,13.16,0.12,253,0.48,4.17,14.746
3/19/2020,13:00:00,Decker Breach,0.4,1.326,7.69,130.9,13.25,0.12,253.6,0.47,4.29,14.791
3/19/2020,13:15:00,Decker Breach,0.52,1.279,7.61,108.1,11.01,0.12,254,0.51,5.05,14.535
3/19/2020,13:30:00,Decker Breach,0.5,1.23,7.69,107.4,10.9,0.12,254.4,0.5,4.47,14.687
3/19/2020,13:45:00,Decker Breach,0.44,1.175,7.43,125.3,12.62,0.12,253.1,0.45,4.37,15.031
3/19/2020,14:00:00,Decker Breach,0.45,1.111,7.47,122,12.28,0.12,252.7,0.45,6.55,15.04
3/19/2020,14:15:00,Decker Breach,0.46,1.061,7.42,116.9,11.78,0.12,252,0.46,6.61,15.003
3/19/2020,14:30:00,Decker Breach,0.48,1.004,7.52,114.2,11.51,0.12,251.5,0.42,6.65,15.001
3/19/2020,14:45:00,Decker Breach,0.46,0.954,7.64,111.3,11.22,0.12,251.2,0.45,7.16,14.987
3/19/2020,15:00:00,Decker Breach,0.46,0.908,7.77,106.1,10.73,0.12,250.9,0.44,7.68,14.861
3/19/2020,15:15:00,Decker Breach,0.43,0.853,7.94,104.3,10.56,0.12,251.1,0.43,8.65,14.779
3/19/2020,15:30:00,Decker Breach,0.43,0.802,8.14,100.4,10.18,0.12,251,0.45,8.22,14.698
3/19/2020,15:45:00,Decker Breach,0.44,0.753,8.26,98.3,9.99,0.12,251.1,0.48,9.87,14.613
3/19/2020,16:00:00,Decker Breach,0.43,0.702,8.45,96.3,9.79,0.12,251.1,0.45,11.2,14.604
3/19/2020,16:15:00,Decker Breach,0.44,0.66,8.4,95.9,9.76,0.12,251.5,0.47,9.64,14.496
3/19/2020,16:30:00,Decker Breach,0.45,0.616,8.53,90.3,9.25,0.12,252.1,0.48,12.41,14.225
3/19/2020,16:45:00,Decker Breach,0.44,0.58,8.81,88,9.05,0.12,252.7,0.5,13.81,14.099
3/19/2020,17:00:00,Decker Breach,0.46,0.54,8.95,85.8,8.84,0.12,253.3,0.47,12.19,13.963
3/19/2020,17:15:00,Decker Breach,0.44,0.505,9.06,83.8,8.66,0.12,252.2,0.5,15.31,13.841
3/19/2020,17:30:00,Decker Breach,0.45,0.471,9.11,81.9,8.49,0.12,252.7,0.52,257.25,13.724
3/19/2020,17:45:00,Decker Breach,0.45,0.438,10.15,80.1,8.32,0.12,253,0.5,13.66,13.61
3/19/2020,18:00:00,Decker Breach,0.45,0.409,9.29,78.3,8.15,0.12,253.4,0.52,16.2,13.491
3/19/2020,18:15:00,Decker Breach,0.43,0.38,9.93,76.7,8.01,0.12,253.8,0.52,11.98,13.368
3/19/2020,18:30:00,Decker Breach,0.48,0.359,9.86,75.3,7.89,0.12,254.2,0.52,40.83,13.246
3/19/2020,18:45:00,Decker Breach,0.52,0.338,9.95,74,7.77,0.12,254.6,0.56,16.47,13.114
3/19/2020,19:00:00,Decker Breach,0.5,0.322,9.57,72.8,7.67,0.12,255.1,0.57,15.31,12.974
3/19/2020,19:15:00,Decker Breach,0.49,0.311,10.23,71.6,7.56,0.12,255.5,0.55,16.37,12.84
3/19/2020,19:30:00,Decker Breach,37.63,0.303,10.64,70.6,7.48,0.12,256.1,5.78,14.81,12.702
3/19/2020,19:45:00,Decker Breach,29.51,0.298,10.7,69.5,7.39,0.12,256.5,6.82,24.76,12.566
3/19/2020,20:00:00,Decker Breach,0.51,0.296,10.71,68.6,7.31,0.12,256.9,0.58,19.51,12.431
3/19/2020,20:15:00,Decker Breach,0.57,0.303,10.83,67.8,7.25,0.12,257.4,0.63,75.87,12.295
3/19/2020,20:30:00,Decker Breach,0.57,0.319,10.13,66.9,7.17,0.12,257.8,0.58,26.85,12.159
3/19/2020,20:45:00,Decker Breach,0.77,0.359,10.92,66,7.1,0.12,258.2,0.62,16.22,12.034
3/19/2020,21:00:00,Decker Breach,0.44,0.419,11.7,65.2,7.04,0.12,258.6,0.6,15.53,11.912
3/19/2020,21:15:00,Decker Breach,0.47,0.499,12.05,64.6,6.98,0.12,258.9,0.6,15.14,11.796
3/19/2020,21:30:00,Decker Breach,0.45,0.582,12.27,64.2,6.96,0.12,259.3,0.61,14.64,11.693
3/19/2020,21:45:00,Decker Breach,0.45,0.655,12.67,63.9,6.94,0.13,261.2,0.62,12.41,11.586
3/19/2020,22:00:00,Decker Breach,0.46,0.724,12.58,63.6,6.93,0.12,259.8,0.62,14.76,11.507
3/19/2020,22:15:00,Decker Breach,0.47,0.781,12.63,63.1,6.89,0.12,260.5,0.62,16.65,11.426
3/19/2020,22:30:00,Decker Breach,0.47,0.832,12.62,62.7,6.86,0.12,260.8,0.61,15.82,11.356
3/19/2020,22:45:00,Decker Breach,0.43,0.884,12.69,62.3,6.81,0.12,260.8,0.61,15.91,11.323
3/19/2020,23:00:00,Decker Breach,0.41,0.936,12.76,61.6,6.74,0.12,260.9,0.6,14.91,11.331
3/19/2020,23:15:00,Decker Breach,0.41,0.987,12.25,62.1,6.77,0.12,260.3,0.6,16.88,11.416
3/19/2020,23:30:00,Decker Breach,0.45,1.031,12.26,60.7,6.62,0.12,260.3,0.59,17.63,11.472
3/19/2020,23:45:00,Decker Breach,0.41,1.071,10.97,63.3,6.81,0.12,259.2,0.62,15.98,12.058
3/20/2020,0:00:00,Decker Breach,0.42,1.108,10.83,66,7.06,0.12,260.5,0.56,11.74,12.267
3/20/2020,0:15:00,Decker Breach,0.44,1.138,11,66.6,7.15,0.12,259.8,0.56,9.08,12.162
3/20/2020,0:30:00,Decker Breach,0.44,1.164,10.58,69.5,7.41,0.13,262.5,0.57,8.47,12.421
3/20/2020,0:45:00,Decker Breach,0.46,1.183,10.27,70.4,7.46,0.13,262.7,0.58,7.86,12.689
3/20/2020,1:00:00,Decker Breach,0.97,1.202,11.1,65.5,7.05,0.13,262.9,0.56,9.04,12.03
3/20/2020,1:15:00,Decker Breach,0.46,1.219,9.77,72,7.61,0.12,261.2,0.54,7.13,12.84
3/20/2020,1:30:00,Decker Breach,0.46,1.232,10.21,72,7.62,0.13,262.2,0.51,7.53,12.737
3/20/2020,1:45:00,Decker Breach,0.42,1.24,10.56,69.6,7.45,0.13,263.3,0.53,7.5,12.267
3/20/2020,2:00:00,Decker Breach,0.46,1.243,10.74,66,7.05,0.12,260.9,0.54,7.21,12.356
3/20/2020,2:15:00,Decker Breach,0.46,1.241,10.46,64,6.86,0.12,261,0.56,6.88,12.256
3/20/2020,2:30:00,Decker Breach,0.44,1.231,10.7,61.9,6.67,0.12,260.6,0.6,6.82,12.013
3/20/2020,2:45:00,Decker Breach,0.42,1.212,10.53,60.6,6.53,0.12,260.7,0.59,7.16,11.93
3/20/2020,3:00:00,Decker Breach,0.45,1.185,10.54,60.2,6.49,0.12,260.8,0.58,7.35,11.992
3/20/2020,3:15:00,Decker Breach,0.67,1.151,9.11,73,7.67,0.12,260.8,0.54,6.94,13.075
3/20/2020,3:30:00,Decker Breach,0.48,1.109,9.19,73.6,7.75,0.12,261,0.53,7.52,12.985
3/20/2020,3:45:00,Decker Breach,0.47,1.068,9.62,72.2,7.71,0.13,261.7,0.58,8.51,12.379
3/20/2020,4:00:00,Decker Breach,0.58,1.017,9.85,71.3,7.66,0.13,261.8,0.57,9.95,12.09
3/20/2020,4:15:00,Decker Breach,0.47,0.971,9.84,70.1,7.58,0.13,261.8,0.59,10.4,11.829
3/20/2020,4:30:00,Decker Breach,0.51,0.928,9.97,68.8,7.48,0.13,261.9,0.6,11.92,11.597
3/20/2020,4:45:00,Decker Breach,0.49,0.885,9.48,67.3,7.34,0.13,261.6,0.69,13.3,11.463
3/20/2020,5:00:00,Decker Breach,0.43,0.848,10.26,66.4,7.25,0.13,261.6,0.61,12.37,11.363
3/20/2020,5:15:00,Decker Breach,0.45,0.813,10.15,65.2,7.14,0.13,261.5,0.62,14.07,11.248
3/20/2020,5:30:00,Decker Breach,0.44,0.777,10.31,63.6,6.99,0.13,261.5,0.63,14.23,11.126
3/20/2020,5:45:00,Decker Breach,0.44,0.744,10.91,62.2,6.87,0.13,261.2,0.63,17.82,10.906
3/20/2020,6:00:00,Decker Breach,0.46,0.714,10.96,60.5,6.72,0.12,261,0.62,17.63,10.656
3/20/2020,6:15:00,Decker Breach,0.45,0.689,10.76,59.1,6.59,0.12,261,0.68,28.63,10.432
3/20/2020,6:30:00,Decker Breach,0.45,0.671,11.47,58,6.51,0.12,261.2,0.67,25.09,10.207
3/20/2020,6:45:00,Decker Breach,0.46,0.656,12.01,57.2,6.46,0.13,261.5,0.69,24.6,9.977
3/20/2020,7:00:00,Decker Breach,0.45,0.648,12.43,56.6,6.42,0.13,262,0.65,23.67,9.785
3/20/2020,7:15:00,Decker Breach,0.4,0.649,13.09,56.2,6.4,0.13,262.6,0.69,20.48,9.613
3/20/2020,7:30:00,Decker Breach,0.48,0.656,12.82,55.8,6.37,0.13,263.1,0.69,27.38,9.468
3/20/2020,7:45:00,Decker Breach,0.58,0.677,12.95,55.7,6.38,0.13,263.6,0.73,23.72,9.354
3/20/2020,8:00:00,Decker Breach,0.44,0.702,13.56,55.8,6.4,0.13,264,0.75,22.32,9.254
3/20/2020,8:15:00,Decker Breach,0.51,0.74,13.6,55.9,6.42,0.13,264.4,0.69,21.1,9.203
3/20/2020,8:30:00,Decker Breach,0.62,0.79,13.65,55.9,6.43,0.13,264.6,0.73,22.66,9.175
3/20/2020,8:45:00,Decker Breach,0.49,0.848,13.73,56,6.43,0.13,264.6,0.67,25.57,9.239
3/20/2020,9:00:00,Decker Breach,0.45,0.908,13.62,56.2,6.44,0.13,264.6,0.67,21.51,9.288
3/20/2020,9:15:00,Decker Breach,0.49,0.962,13.65,57.9,6.61,0.13,264.2,0.63,23.91,9.49
3/20/2020,9:30:00,Decker Breach,0.42,1.014,12.62,66.6,7.47,0.13,262.4,0.63,15.55,10.259
3/20/2020,9:45:00,Decker Breach,0.39,1.058,11.81,72.5,7.98,0.12,260.1,0.61,17.68,11.055
3/20/2020,10:00:00,Decker Breach,0.37,1.101,11.4,77.5,8.46,0.12,258.6,0.59,14.6,11.41
3/20/2020,10:15:00,Decker Breach,0.36,1.147,10.21,84.8,9.07,0.12,254.9,0.54,13.49,12.328
3/20/2020,10:30:00,Decker Breach,0.39,1.186,9.97,88.9,9.39,0.12,252.3,0.57,10.64,12.839
3/20/2020,10:45:00,Decker Breach,0.39,1.228,9.75,93.3,9.82,0.12,250,0.53,10.17,13.035
3/20/2020,11:00:00,Decker Breach,0.35,1.266,8.71,95.2,9.86,0.12,245.3,0.51,9.13,13.762
3/20/2020,11:15:00,Decker Breach,0.34,1.302,7.89,106.4,10.86,0.11,240.7,0.51,9.01,14.436
3/20/2020,11:30:00,Decker Breach,0.33,1.331,7.75,109.8,11.17,0.12,241.7,0.46,7.5,14.551
3/20/2020,11:45:00,Decker Breach,0.31,1.354,7.83,115.5,11.71,0.12,241.9,0.42,6.64,14.708
3/20/2020,12:00:00,Decker Breach,0.3,1.373,7.67,119.8,12.08,0.12,241.9,0.46,6.24,14.968
3/20/2020,12:15:00,Decker Breach,0.3,1.384,7.65,122.5,12.32,0.12,242.6,0.43,6.52,15.093
3/20/2020,12:30:00,Decker Breach,0.31,1.387,7.45,125,12.55,0.12,243,0.39,6.41,15.206
3/20/2020,12:45:00,Decker Breach,0.26,1.384,7.42,129.2,12.93,0.12,243.1,0.42,6.28,15.312
3/20/2020,13:00:00,Decker Breach,0.29,1.376,7.37,133.1,13.29,0.12,243,0.39,7.01,15.451
3/20/2020,13:15:00,Decker Breach,0.28,1.359,7.47,137.1,13.68,0.12,243.4,0.39,7.11,15.467
3/20/2020,13:30:00,Decker Breach,0.29,1.339,7.76,134.5,13.45,0.12,244.3,0.44,7.2,15.381
3/20/2020,13:45:00,Decker Breach,0.45,1.31,7.77,113,11.4,0.12,245.3,0.44,7.35,14.931
3/20/2020,14:00:00,Decker Breach,0.57,1.26,7.9,113.4,11.43,0.12,246.7,0.46,7.5,15.008
3/20/2020,14:15:00,Decker Breach,0.37,1.211,7.49,133.6,13.28,0.12,243.1,0.42,7.41,15.617
3/20/2020,14:30:00,Decker Breach,0.36,1.159,7.51,131.2,13.04,0.12,243.3,0.41,7.57,15.66
3/20/2020,14:45:00,Decker Breach,0.44,1.1,7.65,125,12.47,0.12,243.1,0.44,7.9,15.507
3/20/2020,15:00:00,Decker Breach,0.43,1.036,7.71,122.7,12.26,0.12,243.1,0.44,8.76,15.415
3/20/2020,15:15:00,Decker Breach,0.43,0.981,7.9,114.7,11.5,0.12,243.1,0.42,15.94,15.242
3/20/2020,15:30:00,Decker Breach,0.43,0.929,7.85,112.1,11.26,0.12,243.6,0.42,15.72,15.134
3/20/2020,15:45:00,Decker Breach,0.45,0.875,8.23,106,10.7,0.12,244.1,0.44,15.9,14.906
3/20/2020,16:00:00,Decker Breach,0.46,0.824,8.48,102.2,10.35,0.12,244.8,0.46,14.11,14.756
3/20/2020,16:15:00,Decker Breach,0.43,0.772,8.55,100.1,10.16,0.12,245.2,0.43,32,14.69
3/20/2020,16:30:00,Decker Breach,0.46,0.723,8.75,97.8,9.94,0.12,245.4,0.45,39.47,14.627
3/20/2020,16:45:00,Decker Breach,0.47,0.677,8.9,93.3,9.52,0.12,245.5,0.47,40.42,14.453
3/20/2020,17:00:00,Decker Breach,0.5,0.631,8.79,89.4,9.15,0.12,245.9,0.47,30.3,14.302
3/20/2020,17:15:00,Decker Breach,0.44,0.588,9.2,86.5,8.87,0.12,246.2,0.47,33.8,14.176
3/20/2020,17:30:00,Decker Breach,0.43,0.547,9.61,83.5,8.6,0.12,246.7,0.51,22.33,14.036
3/20/2020,17:45:00,Decker Breach,0.4,0.512,9.89,81.1,8.37,0.12,247.2,0.51,16.83,13.913
3/20/2020,18:00:00,Decker Breach,0.47,0.476,10.62,78.8,8.15,0.12,247.6,0.51,22.25,13.797
3/20/2020,18:15:00,Decker Breach,0.45,0.443,9.95,76.7,7.96,0.12,248.1,0.49,34.3,13.668
3/20/2020,18:30:00,Decker Breach,0.46,0.41,10.31,74.7,7.78,0.12,248.7,0.51,17.61,13.529
3/20/2020,18:45:00,Decker Breach,0.46,0.381,10.53,72.8,7.6,0.12,249.2,0.51,20.06,13.382
3/20/2020,19:00:00,Decker Breach,0.49,0.354,10.37,70.9,7.43,0.12,250.1,0.52,21.65,13.228
3/20/2020,19:15:00,Decker Breach,0.48,0.332,10.91,69.3,7.29,0.12,250.7,0.53,16.79,13.074
3/20/2020,19:30:00,Decker Breach,0.51,0.314,10.82,67.8,7.16,0.12,251.5,0.58,25.08,12.918
3/20/2020,19:45:00,Decker Breach,0.5,0.301,11.14,66.3,7.02,0.12,252.2,0.58,24.41,12.762
3/20/2020,20:00:00,Decker Breach,0.76,0.289,11.49,64.9,6.89,0.12,252.8,0.67,24.13,12.608
3/20/2020,20:15:00,Decker Breach,0.61,0.281,11.43,63.4,6.76,0.12,253.4,1.07,23.16,12.462
3/20/2020,20:30:00,Decker Breach,0.45,0.275,11.64,62.3,6.66,0.12,253.8,0.56,23.47,12.313
3/20/2020,20:45:00,Decker Breach,0.47,0.272,11.9,61.1,6.55,0.12,254.3,0.56,24.17,12.172
3/20/2020,21:00:00,Decker Breach,0.47,0.279,11.94,59.8,6.43,0.12,254.8,0.59,26.13,12.035
3/20/2020,21:15:00,Decker Breach,0.45,0.303,11.81,58.4,6.31,0.12,255.3,0.6,26.48,11.907
3/20/2020,21:30:00,Decker Breach,0.44,0.355,12.07,57.2,6.19,0.12,255.7,0.59,25.3,11.786
3/20/2020,21:45:00,Decker Breach,0.5,0.436,11.86,55.7,6.04,0.12,257.8,0.63,34.96,11.69
3/20/2020,22:00:00,Decker Breach,0.46,0.527,12.36,54.1,5.88,0.12,256.6,0.62,30.36,11.621
3/20/2020,22:15:00,Decker Breach,0.46,0.613,12.61,52.9,5.76,0.12,257,0.62,26.49,11.563
3/20/2020,22:30:00,Decker Breach,0.56,0.686,12.81,52.2,5.68,0.12,256.9,0.6,22.37,11.528
3/20/2020,22:45:00,Decker Breach,0.9,0.745,13.07,50.6,5.51,0.12,257.2,0.6,21.33,11.518
3/20/2020,23:00:00,Decker Breach,0.42,0.8,12.78,52.2,5.7,0.12,257,0.63,22.81,11.448
3/20/2020,23:15:00,Decker Breach,0.38,0.851,12.68,51.6,5.63,0.12,257.2,0.57,21.92,11.462
3/20/2020,23:30:00,Decker Breach,0.44,0.899,12.9,48.3,5.26,0.12,257.4,0.62,21.05,11.496
3/20/2020,23:45:00,Decker Breach,0.56,0.947,12.49,48.1,5.22,0.12,257.4,0.61,23.4,11.606
3/21/2020,0:00:00,Decker Breach,0.44,0.994,9.86,65,6.87,0.12,250.2,0.58,17.11,12.834
3/21/2020,0:15:00,Decker Breach,0.47,1.035,9.47,69.3,7.27,0.12,249.4,0.58,13.49,13.167
3/21/2020,0:30:00,Decker Breach,0.48,1.068,9.27,71,7.42,0.12,249,0.56,12.66,13.288
3/21/2020,0:45:00,Decker Breach,0.52,1.1,9.25,70.4,7.37,0.12,248.8,0.52,13.63,13.235
3/21/2020,1:00:00,Decker Breach,3.25,1.127,9.56,72.6,7.59,0.12,248.6,1.02,17.73,13.322
3/21/2020,1:15:00,Decker Breach,0.88,1.15,9.26,71.9,7.53,0.12,248.8,0.52,14.03,13.259
3/21/2020,1:30:00,Decker Breach,0.56,1.169,9.15,71.7,7.49,0.12,247.4,0.52,12.9,13.371
3/21/2020,1:45:00,Decker Breach,0.5,1.184,9.34,69.8,7.31,0.12,247.5,0.56,12.52,13.237
3/21/2020,2:00:00,Decker Breach,0.49,1.199,9.43,67.5,7.12,0.12,248.3,0.53,11.07,12.938
3/21/2020,2:15:00,Decker Breach,0.5,1.209,8.82,69.3,7.26,0.12,246.6,0.53,12.58,13.203
3/21/2020,2:30:00,Decker Breach,0.47,1.215,9.23,69.9,7.35,0.12,246.7,0.55,13.91,13.102
3/21/2020,2:45:00,Decker Breach,2.09,1.206,5.11,66.4,7.03,0.12,249.6,0.96,424.46,12.756
3/21/2020,3:00:00,Decker Breach,0.68,1.2,10.47,61.4,6.54,0.12,249.3,0.58,12.82,12.513
3/21/2020,3:15:00,Decker Breach,0.88,1.183,10.46,59.1,6.32,0.12,250.3,0.68,11.08,12.277
3/21/2020,3:30:00,Decker Breach,0.77,1.155,10.18,58.2,6.22,0.12,250.4,0.6,12.9,12.323
3/21/2020,3:45:00,Decker Breach,0.67,1.118,10.21,55.7,5.96,0.12,250.6,0.6,13.84,12.309
3/21/2020,4:00:00,Decker Breach,0.42,1.08,8.16,72.8,7.61,0.12,244.7,0.52,6.13,13.309
3/21/2020,4:15:00,Decker Breach,0.62,1.032,8.39,71.8,7.56,0.12,245.8,0.58,6.57,12.952
3/21/2020,4:30:00,Decker Breach,0.49,0.983,8.61,71,7.54,0.12,246.6,0.53,7.75,12.59
3/21/2020,4:45:00,Decker Breach,0.47,0.931,8.41,69.5,7.42,0.12,246.9,0.56,8.41,12.407
3/21/2020,5:00:00,Decker Breach,0.49,0.881,8.67,67.8,7.27,0.12,247,0.58,13.32,12.211
3/21/2020,5:15:00,Decker Breach,0.44,0.838,8.95,66.4,7.14,0.12,247.5,0.57,11.31,12.118
3/21/2020,5:30:00,Decker Breach,0.43,0.794,8.92,65,7,0.12,247.5,0.58,13.15,11.998
3/21/2020,5:45:00,Decker Breach,0.48,0.757,8.73,63.6,6.86,0.12,247.6,0.59,20.09,11.912
3/21/2020,6:00:00,Decker Breach,0.54,0.721,8.92,62.3,6.74,0.12,247.7,0.59,20.41,11.815
3/21/2020,6:15:00,Decker Breach,0.46,0.685,8.96,60.9,6.61,0.12,248.1,0.62,20.84,11.707
3/21/2020,6:30:00,Decker Breach,0.44,0.655,9.3,59.4,6.46,0.12,248.5,0.62,19.44,11.557
3/21/2020,6:45:00,Decker Breach,0.43,0.627,9.42,57.7,6.3,0.12,249.1,0.64,27.43,11.385
3/21/2020,7:00:00,Decker Breach,0.47,0.601,9.62,56.1,6.15,0.12,249.7,0.63,28.77,11.227
3/21/2020,7:15:00,Decker Breach,0.43,0.584,9.81,54.8,6.03,0.12,250.3,0.64,28.97,11.069
3/21/2020,7:30:00,Decker Breach,0.5,0.567,9.34,53.5,5.91,0.12,250.9,0.69,38.56,10.912
3/21/2020,7:45:00,Decker Breach,0.45,0.556,9.75,52.4,5.81,0.12,251.6,0.66,38.3,10.762
3/21/2020,8:00:00,Decker Breach,0.47,0.556,9.7,51.3,5.7,0.12,252.4,0.7,55.81,10.624
3/21/2020,8:15:00,Decker Breach,0.46,0.563,10.63,50.8,5.66,0.12,253.2,0.65,43.55,10.51
3/21/2020,8:30:00,Decker Breach,0.46,0.585,10.51,50,5.59,0.12,253.9,0.66,36.59,10.42
3/21/2020,8:45:00,Decker Breach,0.41,0.621,11.61,50,5.59,0.12,254.4,0.65,27.62,10.368
3/21/2020,9:00:00,Decker Breach,0.38,0.662,12.05,50,5.59,0.12,254.8,0.64,21.6,10.348
3/21/2020,9:15:00,Decker Breach,0.39,0.716,12.07,50.6,5.66,0.12,255,0.62,20.57,10.395
3/21/2020,9:30:00,Decker Breach,0.39,0.782,12.16,50.4,5.63,0.12,255.1,0.64,19.82,10.405
3/21/2020,9:45:00,Decker Breach,0.42,0.847,11.08,53.7,5.95,0.12,253.5,0.64,29.67,10.786
3/21/2020,10:00:00,Decker Breach,0.38,0.91,10.51,61.9,6.78,0.12,251.5,0.62,22.91,11.254
3/21/2020,10:15:00,Decker Breach,0.37,0.965,9.74,69.7,7.51,0.12,248.4,0.57,17.12,11.948
3/21/2020,10:30:00,Decker Breach,0.42,1.02,9.17,78,8.3,0.12,245.6,0.53,15.15,12.557
3/21/2020,10:45:00,Decker Breach,0.55,1.065,8.72,84.2,8.86,0.12,243,0.53,18.24,13.025
3/21/2020,11:00:00,Decker Breach,0.41,1.111,8.58,91.4,9.53,0.11,240.6,0.57,13.42,13.43
3/21/2020,11:15:00,Decker Breach,2.85,1.158,8.24,95.5,9.88,0.11,238.7,1.33,11.55,13.82
3/21/2020,11:30:00,Decker Breach,0.39,1.206,7.72,102.4,10.46,0.11,234.5,0.46,8.73,14.4
3/21/2020,11:45:00,Decker Breach,0.36,1.244,7.95,108.3,11.06,0.11,234.7,0.45,8.62,14.402
3/21/2020,12:00:00,Decker Breach,0.33,1.283,7.14,113.3,11.46,0.11,231.9,0.45,8.48,14.838
3/21/2020,12:15:00,Decker Breach,0.34,1.308,7.11,115.4,11.65,0.11,231.8,0.45,17.8,14.928
3/21/2020,12:30:00,Decker Breach,0.34,1.331,7.04,117.5,11.83,0.11,232,0.43,14.15,15.018
3/21/2020,12:45:00,Decker Breach,0.63,1.345,7.38,118.8,11.95,0.11,232.2,0.49,8.41,15.096
3/21/2020,13:00:00,Decker Breach,0.39,1.356,7.27,122.5,12.29,0.11,232.2,0.48,8.71,15.224
3/21/2020,13:15:00,Decker Breach,0.4,1.362,7.16,128.5,12.85,0.11,232.2,0.44,8.94,15.351
3/21/2020,13:30:00,Decker Breach,0.5,1.368,7.14,135.4,13.5,0.11,232.1,0.45,8.97,15.515
3/21/2020,13:45:00,Decker Breach,0.52,1.363,7.12,140,13.92,0.11,231.8,0.39,11.06,15.613
3/21/2020,14:00:00,Decker Breach,0.38,1.358,7.27,141.2,14.03,0.11,232.2,0.41,8.87,15.649
3/21/2020,14:15:00,Decker Breach,1.45,1.348,7.11,149.2,14.8,0.11,232.4,0.48,12.97,15.726
3/21/2020,14:30:00,Decker Breach,0.72,1.289,7.63,139.4,13.86,0.11,234,0.43,8.6,15.637
3/21/2020,14:45:00,Decker Breach,3.13,1.253,7.74,129.6,12.94,0.11,235.3,1.08,8.6,15.454
3/21/2020,15:00:00,Decker Breach,1.25,1.215,7.59,141.8,14.07,0.11,233.3,0.47,7.79,15.732
3/21/2020,15:15:00,Decker Breach,0.58,1.145,7.59,140.5,13.92,0.11,232.6,0.42,7.02,15.799
3/21/2020,15:30:00,Decker Breach,0.43,1.098,7.56,132.8,13.18,0.11,232.3,0.39,7.16,15.716
